x-axis,2
second,Volt
-2.267200E-06,+263.819092652E-03
-2.264600E-06,+241.206027567E-03
-2.262000E-06,+241.206027567E-03
-2.259400E-06,+271.356781013E-03
-2.256800E-06,+241.206027567E-03
-2.254200E-06,+241.206027567E-03
-2.251600E-06,+241.206027567E-03
-2.249000E-06,+241.206027567E-03
-2.246400E-06,+241.206027567E-03
-2.243800E-06,+216.080399696E-03
-2.241200E-06,+216.080399696E-03
-2.238600E-06,+281.407032162E-03
-2.236000E-06,+201.005022973E-03
-2.233400E-06,+263.819092652E-03
-2.230800E-06,+256.281404290E-03
-2.228200E-06,+216.080399696E-03
-2.225600E-06,+304.020097246E-03
-2.223000E-06,+278.894469375E-03
-2.220400E-06,+231.155776419E-03
-2.217800E-06,+216.080399696E-03
-2.215200E-06,+256.281404290E-03
-2.212600E-06,+241.206027567E-03
-2.210000E-06,+201.005022973E-03
-2.207400E-06,+241.206027567E-03
-2.204800E-06,+241.206027567E-03
-2.202200E-06,+201.005022973E-03
-2.199600E-06,+208.542711334E-03
-2.197000E-06,+241.206027567E-03
-2.194400E-06,+201.005022973E-03
-2.191800E-06,+241.206027567E-03
-2.189200E-06,+248.743715929E-03
-2.186600E-06,+241.206027567E-03
-2.184000E-06,+238.693464780E-03
-2.181400E-06,+216.080399696E-03
-2.178800E-06,+216.080399696E-03
-2.176200E-06,+216.080399696E-03
-2.173600E-06,+201.005022973E-03
-2.171000E-06,+201.005022973E-03
-2.168400E-06,+241.206027567E-03
-2.165800E-06,+175.879395101E-03
-2.163200E-06,+216.080399696E-03
-2.160600E-06,+168.341706740E-03
-2.158000E-06,+160.804018378E-03
-2.155400E-06,+201.005022973E-03
-2.152800E-06,+201.005022973E-03
-2.150200E-06,+216.080399696E-03
-2.147600E-06,+231.155776419E-03
-2.145000E-06,+160.804018378E-03
-2.142400E-06,+231.155776419E-03
-2.139800E-06,+201.005022973E-03
-2.137200E-06,+216.080399696E-03
-2.134600E-06,+241.206027567E-03
-2.132000E-06,+201.005022973E-03
-2.129400E-06,+231.155776419E-03
-2.126800E-06,+201.005022973E-03
-2.124200E-06,+201.005022973E-03
-2.121600E-06,+231.155776419E-03
-2.119000E-06,+201.005022973E-03
-2.116400E-06,+190.954771824E-03
-2.113800E-06,+190.954771824E-03
-2.111200E-06,+201.005022973E-03
-2.108600E-06,+223.618088057E-03
-2.106000E-06,+201.005022973E-03
-2.103400E-06,+223.618088057E-03
-2.100800E-06,+223.618088057E-03
-2.098200E-06,+175.879395101E-03
-2.095600E-06,+201.005022973E-03
-2.093000E-06,+201.005022973E-03
-2.090400E-06,+190.954771824E-03
-2.087800E-06,+201.005022973E-03
-2.085200E-06,+183.417083463E-03
-2.082600E-06,+201.005022973E-03
-2.080000E-06,+238.693464780E-03
-2.077400E-06,+201.005022973E-03
-2.074800E-06,+183.417083463E-03
-2.072200E-06,+160.804018378E-03
-2.069600E-06,+160.804018378E-03
-2.067000E-06,+201.005022973E-03
-2.064400E-06,+168.341706740E-03
-2.061800E-06,+183.417083463E-03
-2.059200E-06,+201.005022973E-03
-2.056600E-06,+160.804018378E-03
-2.054000E-06,+160.804018378E-03
-2.051400E-06,+160.804018378E-03
-2.048800E-06,+183.417083463E-03
-2.046200E-06,+175.879395101E-03
-2.043600E-06,+190.954771824E-03
-2.041000E-06,+160.804018378E-03
-2.038400E-06,+190.954771824E-03
-2.035800E-06,+175.879395101E-03
-2.033200E-06,+175.879395101E-03
-2.030600E-06,+190.954771824E-03
-2.028000E-06,+160.804018378E-03
-2.025400E-06,+190.954771824E-03
-2.022800E-06,+160.804018378E-03
-2.020200E-06,+135.678390507E-03
-2.017600E-06,+160.804018378E-03
-2.015000E-06,+160.804018378E-03
-2.012400E-06,+190.954771824E-03
-2.009800E-06,+150.753767230E-03
-2.007200E-06,+183.417083463E-03
-2.004600E-06,+201.005022973E-03
-2.002000E-06,+160.804018378E-03
-1.999400E-06,+160.804018378E-03
-1.996800E-06,+183.417083463E-03
-1.994200E-06,+160.804018378E-03
-1.991600E-06,+160.804018378E-03
-1.989000E-06,+160.804018378E-03
-1.986400E-06,+150.753767230E-03
-1.983800E-06,+168.341706740E-03
-1.981200E-06,+183.417083463E-03
-1.978600E-06,+160.804018378E-03
-1.976000E-06,+198.492460186E-03
-1.973400E-06,+160.804018378E-03
-1.970800E-06,+160.804018378E-03
-1.968200E-06,+160.804018378E-03
-1.965600E-06,+150.753767230E-03
-1.963000E-06,+160.804018378E-03
-1.960400E-06,+160.804018378E-03
-1.957800E-06,+135.678390507E-03
-1.955200E-06,+143.216078868E-03
-1.952600E-06,+150.753767230E-03
-1.950000E-06,+158.291455591E-03
-1.947400E-06,+160.804018378E-03
-1.944800E-06,+110.552762635E-03
-1.942200E-06,+160.804018378E-03
-1.939600E-06,+128.140702145E-03
-1.937000E-06,+120.603013784E-03
-1.934400E-06,+150.753767230E-03
-1.931800E-06,+135.678390507E-03
-1.929200E-06,+135.678390507E-03
-1.926600E-06,+160.804018378E-03
-1.924000E-06,+80.402009189E-03
-1.921400E-06,+150.753767230E-03
-1.918800E-06,+160.804018378E-03
-1.916200E-06,+135.678390507E-03
-1.913600E-06,+150.753767230E-03
-1.911000E-06,+120.603013784E-03
-1.908400E-06,+150.753767230E-03
-1.905800E-06,+150.753767230E-03
-1.903200E-06,+120.603013784E-03
-1.900600E-06,+160.804018378E-03
-1.898000E-06,+120.603013784E-03
-1.895400E-06,+128.140702145E-03
-1.892800E-06,+160.804018378E-03
-1.890200E-06,+120.603013784E-03
-1.887600E-06,+150.753767230E-03
-1.885000E-06,+160.804018378E-03
-1.882400E-06,+120.603013784E-03
-1.879800E-06,+120.603013784E-03
-1.877200E-06,+143.216078868E-03
-1.874600E-06,+160.804018378E-03
-1.872000E-06,+120.603013784E-03
-1.869400E-06,+160.804018378E-03
-1.866800E-06,+143.216078868E-03
-1.864200E-06,+135.678390507E-03
-1.861600E-06,+120.603013784E-03
-1.859000E-06,+158.291455591E-03
-1.856400E-06,+120.603013784E-03
-1.853800E-06,+120.603013784E-03
-1.851200E-06,+160.804018378E-03
-1.848600E-06,+120.603013784E-03
-1.846000E-06,+80.402009189E-03
-1.843400E-06,+128.140702145E-03
-1.840800E-06,+95.477385912E-03
-1.838200E-06,+135.678390507E-03
-1.835600E-06,+120.603013784E-03
-1.833000E-06,+118.090450997E-03
-1.830400E-06,+150.753767230E-03
-1.827800E-06,+120.603013784E-03
-1.825200E-06,+120.603013784E-03
-1.822600E-06,+150.753767230E-03
-1.820000E-06,+120.603013784E-03
-1.817400E-06,+150.753767230E-03
-1.814800E-06,+135.678390507E-03
-1.812200E-06,+120.603013784E-03
-1.809600E-06,+150.753767230E-03
-1.807000E-06,+158.291455591E-03
-1.804400E-06,+120.603013784E-03
-1.801800E-06,+95.477385912E-03
-1.799200E-06,+120.603013784E-03
-1.796600E-06,+128.140702145E-03
-1.794000E-06,+80.402009189E-03
-1.791400E-06,+110.552762635E-03
-1.788800E-06,+135.678390507E-03
-1.786200E-06,+103.015074274E-03
-1.783600E-06,+120.603013784E-03
-1.781000E-06,+120.603013784E-03
-1.778400E-06,+87.939697551E-03
-1.775800E-06,+120.603013784E-03
-1.773200E-06,+143.216078868E-03
-1.770600E-06,+120.603013784E-03
-1.768000E-06,+80.402009189E-03
-1.765400E-06,+87.939697551E-03
-1.762800E-06,+120.603013784E-03
-1.760200E-06,+103.015074274E-03
-1.757600E-06,+110.552762635E-03
-1.755000E-06,+158.291455591E-03
-1.752400E-06,+87.939697551E-03
-1.749800E-06,+80.402009189E-03
-1.747200E-06,+120.603013784E-03
-1.744600E-06,+80.402009189E-03
-1.742000E-06,+80.402009189E-03
-1.739400E-06,+120.603013784E-03
-1.736800E-06,+80.402009189E-03
-1.734200E-06,+95.477385912E-03
-1.731600E-06,+110.552762635E-03
-1.729000E-06,+118.090450997E-03
-1.726400E-06,+143.216078868E-03
-1.723800E-06,+80.402009189E-03
-1.721200E-06,+95.477385912E-03
-1.718600E-06,+120.603013784E-03
-1.716000E-06,+40.201004595E-03
-1.713400E-06,+143.216078868E-03
-1.710800E-06,+120.603013784E-03
-1.708200E-06,+95.477385912E-03
-1.705600E-06,+143.216078868E-03
-1.703000E-06,+120.603013784E-03
-1.700400E-06,+110.552762635E-03
-1.697800E-06,+70.351758040E-03
-1.695200E-06,+80.402009189E-03
-1.692600E-06,+80.402009189E-03
-1.690000E-06,+80.402009189E-03
-1.687400E-06,+110.552762635E-03
-1.684800E-06,+95.477385912E-03
-1.682200E-06,+55.276381318E-03
-1.679600E-06,+87.939697551E-03
-1.677000E-06,+80.402009189E-03
-1.674400E-06,+80.402009189E-03
-1.671800E-06,+80.402009189E-03
-1.669200E-06,+103.015074274E-03
-1.666600E-06,+87.939697551E-03
-1.664000E-06,+80.402009189E-03
-1.661400E-06,+47.738692956E-03
-1.658800E-06,+62.814069679E-03
-1.656200E-06,+0.0E+00
-1.653600E-06,-40.201004595E-03
-1.651000E-06,-80.402009189E-03
-1.648400E-06,-160.804018378E-03
-1.645800E-06,-296.482408885E-03
-1.643200E-06,-384.422106436E-03
-1.640600E-06,-472.361803986E-03
-1.638000E-06,-562.814064324E-03
-1.635400E-06,-683.417078108E-03
-1.632800E-06,-844.221096486E-03
-1.630200E-06,-907.035166165E-03
-1.627600E-06,-954.773859121E-03
-1.625000E-06,-1.045226119459E+00
-1.622400E-06,-1.133165817009E+00
-1.619800E-06,-1.221105514560E+00
-1.617200E-06,-1.268844207516E+00
-1.614600E-06,-1.286432147026E+00
-1.612000E-06,-1.366834156215E+00
-1.609400E-06,-1.422110537533E+00
-1.606800E-06,-1.447236165404E+00
-1.604200E-06,-1.447236165404E+00
-1.601600E-06,-1.414572849171E+00
-1.599000E-06,-1.447236165404E+00
-1.596400E-06,-1.437185914256E+00
-1.593800E-06,-1.374371844577E+00
-1.591200E-06,-1.301507523749E+00
-1.588600E-06,-1.276381895877E+00
-1.586000E-06,-1.243718579644E+00
-1.583400E-06,-1.165829133242E+00
-1.580800E-06,-1.085427124053E+00
-1.578200E-06,-1.045226119459E+00
-1.575600E-06,-932.160794036E-03
-1.573000E-06,-844.221096486E-03
-1.570400E-06,-804.020091891E-03
-1.567800E-06,-763.819087297E-03
-1.565200E-06,-658.291450236E-03
-1.562600E-06,-610.552757280E-03
-1.560000E-06,-560.301501537E-03
-1.557400E-06,-522.613059729E-03
-1.554800E-06,-464.824115625E-03
-1.552200E-06,-457.286427263E-03
-1.549600E-06,-442.211050540E-03
-1.547000E-06,-361.809041351E-03
-1.544400E-06,-432.160799392E-03
-1.541800E-06,-402.010045946E-03
-1.539200E-06,-361.809041351E-03
-1.536600E-06,-424.623111030E-03
-1.534000E-06,-402.010045946E-03
-1.531400E-06,-409.547734307E-03
-1.528800E-06,-457.286427263E-03
-1.526200E-06,-482.412055135E-03
-1.523600E-06,-489.949743496E-03
-1.521000E-06,-562.814064324E-03
-1.518400E-06,-570.351752685E-03
-1.515800E-06,-625.628134003E-03
-1.513200E-06,-650.753761875E-03
-1.510600E-06,-683.417078108E-03
-1.508000E-06,-723.618082702E-03
-1.505400E-06,-731.155771064E-03
-1.502800E-06,-793.969840743E-03
-1.500200E-06,-844.221096486E-03
-1.497600E-06,-851.758784847E-03
-1.495000E-06,-884.422101080E-03
-1.492400E-06,-924.623105675E-03
-1.489800E-06,-924.623105675E-03
-1.487200E-06,-939.698482398E-03
-1.484600E-06,-924.623105675E-03
-1.482000E-06,-962.311547482E-03
-1.479400E-06,-924.623105675E-03
-1.476800E-06,-899.497477803E-03
-1.474200E-06,-947.236170759E-03
-1.471600E-06,-932.160794036E-03
-1.469000E-06,-884.422101080E-03
-1.466400E-06,-884.422101080E-03
-1.463800E-06,-826.633156976E-03
-1.461200E-06,-819.095468614E-03
-1.458600E-06,-804.020091891E-03
-1.456000E-06,-763.819087297E-03
-1.453400E-06,-786.432152381E-03
-1.450800E-06,-763.819087297E-03
-1.448200E-06,-713.567831554E-03
-1.445600E-06,-723.618082702E-03
-1.443000E-06,-683.417078108E-03
-1.440400E-06,-673.366826959E-03
-1.437800E-06,-665.829138597E-03
-1.435200E-06,-643.216073513E-03
-1.432600E-06,-643.216073513E-03
-1.430000E-06,-603.015068918E-03
-1.427400E-06,-562.814064324E-03
-1.424800E-06,-603.015068918E-03
-1.422200E-06,-585.427129408E-03
-1.419600E-06,-562.814064324E-03
-1.417000E-06,-603.015068918E-03
-1.414400E-06,-570.351752685E-03
-1.411800E-06,-585.427129408E-03
-1.409200E-06,-585.427129408E-03
-1.406600E-06,-603.015068918E-03
-1.404000E-06,-603.015068918E-03
-1.401400E-06,-610.552757280E-03
-1.398800E-06,-603.015068918E-03
-1.396200E-06,-643.216073513E-03
-1.393600E-06,-610.552757280E-03
-1.391000E-06,-643.216073513E-03
-1.388400E-06,-683.417078108E-03
-1.385800E-06,-665.829138597E-03
-1.383200E-06,-698.492454831E-03
-1.380600E-06,-683.417078108E-03
-1.378000E-06,-680.904515320E-03
-1.375400E-06,-683.417078108E-03
-1.372800E-06,-698.492454831E-03
-1.370200E-06,-763.819087297E-03
-1.367600E-06,-723.618082702E-03
-1.365000E-06,-683.417078108E-03
-1.362400E-06,-731.155771064E-03
-1.359800E-06,-698.492454831E-03
-1.357200E-06,-713.567831554E-03
-1.354600E-06,-723.618082702E-03
-1.352000E-06,-723.618082702E-03
-1.349400E-06,-713.567831554E-03
-1.346800E-06,-698.492454831E-03
-1.344200E-06,-673.366826959E-03
-1.341600E-06,-683.417078108E-03
-1.339000E-06,-643.216073513E-03
-1.336400E-06,-706.030143192E-03
-1.333800E-06,-643.216073513E-03
-1.331200E-06,-625.628134003E-03
-1.328600E-06,-673.366826959E-03
-1.326000E-06,-643.216073513E-03
-1.323400E-06,-570.351752685E-03
-1.320800E-06,-618.090445641E-03
-1.318200E-06,-603.015068918E-03
-1.315600E-06,-603.015068918E-03
-1.313000E-06,-603.015068918E-03
-1.310400E-06,-570.351752685E-03
-1.307800E-06,-603.015068918E-03
-1.305200E-06,-570.351752685E-03
-1.302600E-06,-562.814064324E-03
-1.300000E-06,-600.502506131E-03
-1.297400E-06,-577.889441047E-03
-1.294800E-06,-562.814064324E-03
-1.292200E-06,-603.015068918E-03
-1.289600E-06,-570.351752685E-03
-1.287000E-06,-562.814064324E-03
-1.284400E-06,-610.552757280E-03
-1.281800E-06,-585.427129408E-03
-1.279200E-06,-577.889441047E-03
-1.276600E-06,-603.015068918E-03
-1.274000E-06,-640.703510726E-03
-1.271400E-06,-570.351752685E-03
-1.268800E-06,-577.889441047E-03
-1.266200E-06,-625.628134003E-03
-1.263600E-06,-592.964817770E-03
-1.261000E-06,-562.814064324E-03
-1.258400E-06,-610.552757280E-03
-1.255800E-06,-625.628134003E-03
-1.253200E-06,-618.090445641E-03
-1.250600E-06,-603.015068918E-03
-1.248000E-06,-603.015068918E-03
-1.245400E-06,-592.964817770E-03
-1.242800E-06,-603.015068918E-03
-1.240200E-06,-618.090445641E-03
-1.237600E-06,-610.552757280E-03
-1.235000E-06,-603.015068918E-03
-1.232400E-06,-603.015068918E-03
-1.229800E-06,-603.015068918E-03
-1.227200E-06,-577.889441047E-03
-1.224600E-06,-603.015068918E-03
-1.222000E-06,-562.814064324E-03
-1.219400E-06,-530.150748091E-03
-1.216800E-06,-603.015068918E-03
-1.214200E-06,-585.427129408E-03
-1.211600E-06,-562.814064324E-03
-1.209000E-06,-603.015068918E-03
-1.206400E-06,-530.150748091E-03
-1.203800E-06,-522.613059729E-03
-1.201200E-06,-562.814064324E-03
-1.198600E-06,-522.613059729E-03
-1.196000E-06,-560.301501537E-03
-1.193400E-06,-497.487431858E-03
-1.190800E-06,-497.487431858E-03
-1.188200E-06,-545.226124814E-03
-1.185600E-06,-522.613059729E-03
-1.183000E-06,-522.613059729E-03
-1.180400E-06,-530.150748091E-03
-1.177800E-06,-545.226124814E-03
-1.175200E-06,-545.226124814E-03
-1.172600E-06,-522.613059729E-03
-1.170000E-06,-560.301501537E-03
-1.167400E-06,-489.949743496E-03
-1.164800E-06,-522.613059729E-03
-1.162200E-06,-545.226124814E-03
-1.159600E-06,-522.613059729E-03
-1.157000E-06,-522.613059729E-03
-1.154400E-06,-530.150748091E-03
-1.151800E-06,-522.613059729E-03
-1.149200E-06,-562.814064324E-03
-1.146600E-06,-562.814064324E-03
-1.144000E-06,-522.613059729E-03
-1.141400E-06,-562.814064324E-03
-1.138800E-06,-562.814064324E-03
-1.136200E-06,-537.688436452E-03
-1.133600E-06,-562.814064324E-03
-1.131000E-06,-562.814064324E-03
-1.128400E-06,-522.613059729E-03
-1.125800E-06,-562.814064324E-03
-1.123200E-06,-522.613059729E-03
-1.120600E-06,-562.814064324E-03
-1.118000E-06,-562.814064324E-03
-1.115400E-06,-530.150748091E-03
-1.112800E-06,-585.427129408E-03
-1.110200E-06,-545.226124814E-03
-1.107600E-06,-522.613059729E-03
-1.105000E-06,-560.301501537E-03
-1.102400E-06,-530.150748091E-03
-1.099800E-06,-530.150748091E-03
-1.097200E-06,-505.025120219E-03
-1.094600E-06,-512.562808581E-03
-1.092000E-06,-520.100496942E-03
-1.089400E-06,-489.949743496E-03
-1.086800E-06,-522.613059729E-03
-1.084200E-06,-497.487431858E-03
-1.081600E-06,-489.949743496E-03
-1.079000E-06,-482.412055135E-03
-1.076400E-06,-482.412055135E-03
-1.073800E-06,-489.949743496E-03
-1.071200E-06,-522.613059729E-03
-1.068600E-06,-512.562808581E-03
-1.066000E-06,-520.100496942E-03
-1.063400E-06,-489.949743496E-03
-1.060800E-06,-505.025120219E-03
-1.058200E-06,-522.613059729E-03
-1.055600E-06,-489.949743496E-03
-1.053000E-06,-482.412055135E-03
-1.050400E-06,-489.949743496E-03
-1.047800E-06,-482.412055135E-03
-1.045200E-06,-497.487431858E-03
-1.042600E-06,-482.412055135E-03
-1.040000E-06,-520.100496942E-03
-1.037400E-06,-472.361803986E-03
-1.034800E-06,-482.412055135E-03
-1.032200E-06,-497.487431858E-03
-1.029600E-06,-552.763813175E-03
-1.027000E-06,-522.613059729E-03
-1.024400E-06,-522.613059729E-03
-1.021800E-06,-522.613059729E-03
-1.019200E-06,-505.025120219E-03
-1.016600E-06,-522.613059729E-03
-1.014000E-06,-522.613059729E-03
-1.011400E-06,-522.613059729E-03
-1.008800E-06,-545.226124814E-03
-1.006200E-06,-497.487431858E-03
-1.003600E-06,-522.613059729E-03
-1.001000E-06,-522.613059729E-03
-998.400E-09,-489.949743496E-03
-995.800E-09,-505.025120219E-03
-993.200E-09,-482.412055135E-03
-990.600E-09,-482.412055135E-03
-988.000E-09,-482.412055135E-03
-985.400E-09,-482.412055135E-03
-982.800E-09,-457.286427263E-03
-980.200E-09,-482.412055135E-03
-977.600E-09,-449.748738902E-03
-975.000E-09,-482.412055135E-03
-972.400E-09,-482.412055135E-03
-969.800E-09,-464.824115625E-03
-967.200E-09,-457.286427263E-03
-964.600E-09,-472.361803986E-03
-962.000E-09,-520.100496942E-03
-959.400E-09,-442.211050540E-03
-956.800E-09,-442.211050540E-03
-954.200E-09,-482.412055135E-03
-951.600E-09,-472.361803986E-03
-949.000E-09,-402.010045946E-03
-946.400E-09,-482.412055135E-03
-943.800E-09,-482.412055135E-03
-941.200E-09,-457.286427263E-03
-938.600E-09,-442.211050540E-03
-936.000E-09,-442.211050540E-03
-933.400E-09,-472.361803986E-03
-930.800E-09,-482.412055135E-03
-928.200E-09,-457.286427263E-03
-925.600E-09,-482.412055135E-03
-923.000E-09,-442.211050540E-03
-920.400E-09,-482.412055135E-03
-917.800E-09,-482.412055135E-03
-915.200E-09,-442.211050540E-03
-912.600E-09,-482.412055135E-03
-910.000E-09,-482.412055135E-03
-907.400E-09,-449.748738902E-03
-904.800E-09,-505.025120219E-03
-902.200E-09,-464.824115625E-03
-899.600E-09,-482.412055135E-03
-897.000E-09,-442.211050540E-03
-894.400E-09,-449.748738902E-03
-891.800E-09,-442.211050540E-03
-889.200E-09,-464.824115625E-03
-886.600E-09,-442.211050540E-03
-884.000E-09,-439.698487753E-03
-881.400E-09,-457.286427263E-03
-878.800E-09,-442.211050540E-03
-876.200E-09,-464.824115625E-03
-873.600E-09,-449.748738902E-03
-871.000E-09,-442.211050540E-03
-868.400E-09,-482.412055135E-03
-865.800E-09,-464.824115625E-03
-863.200E-09,-442.211050540E-03
-860.600E-09,-442.211050540E-03
-858.000E-09,-479.899492348E-03
-855.400E-09,-472.361803986E-03
-852.800E-09,-417.085422669E-03
-850.200E-09,-442.211050540E-03
-847.600E-09,-409.547734307E-03
-845.000E-09,-402.010045946E-03
-842.400E-09,-442.211050540E-03
-839.800E-09,-442.211050540E-03
-837.200E-09,-417.085422669E-03
-834.600E-09,-442.211050540E-03
-832.000E-09,-402.010045946E-03
-829.400E-09,-432.160799392E-03
-826.800E-09,-402.010045946E-03
-824.200E-09,-442.211050540E-03
-821.600E-09,-449.748738902E-03
-819.000E-09,-402.010045946E-03
-816.400E-09,-442.211050540E-03
-813.800E-09,-442.211050540E-03
-811.200E-09,-402.010045946E-03
-808.600E-09,-442.211050540E-03
-806.000E-09,-442.211050540E-03
-803.400E-09,-402.010045946E-03
-800.800E-09,-442.211050540E-03
-798.200E-09,-424.623111030E-03
-795.600E-09,-409.547734307E-03
-793.000E-09,-402.010045946E-03
-790.400E-09,-409.547734307E-03
-787.800E-09,-402.010045946E-03
-785.200E-09,-402.010045946E-03
-782.600E-09,-402.010045946E-03
-780.000E-09,-402.010045946E-03
-777.400E-09,-409.547734307E-03
-774.800E-09,-402.010045946E-03
-772.200E-09,-442.211050540E-03
-769.600E-09,-376.884418074E-03
-767.000E-09,-402.010045946E-03
-764.400E-09,-402.010045946E-03
-761.800E-09,-409.547734307E-03
-759.200E-09,-376.884418074E-03
-756.600E-09,-391.959794797E-03
-754.000E-09,-399.497483158E-03
-751.400E-09,-402.010045946E-03
-748.800E-09,-361.809041351E-03
-746.200E-09,-402.010045946E-03
-743.600E-09,-369.346729713E-03
-741.000E-09,-361.809041351E-03
-738.400E-09,-402.010045946E-03
-735.800E-09,-384.422106436E-03
-733.200E-09,-391.959794797E-03
-730.600E-09,-391.959794797E-03
-728.000E-09,-399.497483158E-03
-725.400E-09,-391.959794797E-03
-722.800E-09,-376.884418074E-03
-720.200E-09,-402.010045946E-03
-717.600E-09,-402.010045946E-03
-715.000E-09,-361.809041351E-03
-712.400E-09,-391.959794797E-03
-709.800E-09,-344.221101841E-03
-707.200E-09,-361.809041351E-03
-704.600E-09,-391.959794797E-03
-702.000E-09,-399.497483158E-03
-699.400E-09,-351.758790202E-03
-696.800E-09,-384.422106436E-03
-694.200E-09,-361.809041351E-03
-691.600E-09,-361.809041351E-03
-689.000E-09,-399.497483158E-03
-686.400E-09,-329.145725118E-03
-683.800E-09,-384.422106436E-03
-681.200E-09,-369.346729713E-03
-678.600E-09,-321.608036757E-03
-676.000E-09,-361.809041351E-03
